"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,5,24,1313,-2,1518,-16,"B6","N568JB",1521,"PDX","LGB",111,846,13,13
2014,5,24,1314,-1,1825,-4,"DL","N610DL",198,"SEA","MSP",167,1399,13,14
2014,5,24,1315,15,1606,6,"AS","N708AS",726,"SEA","SLC",90,689,13,15
2014,5,24,1316,6,1911,1,"WN","N944WN",2639,"SEA","MDW",211,1733,13,16
2014,5,24,1316,1,2050,-4,"DL","N806DN",773,"PDX","ATL",252,2172,13,16
2014,5,24,1317,27,1539,24,"WN","N365SW",2205,"SEA","LAS",116,867,13,17
2014,5,24,1318,-4,1459,-11,"UA","N838UA",392,"PDX","SFO",82,550,13,18
2014,5,24,1321,6,1906,-9,"AA","N3LFAA",115,"PDX","ORD",204,1739,13,21
2014,5,24,1326,-9,1928,-2,"AA","N3CFAA",2269,"SEA","DFW",218,1660,13,26
2014,5,24,1329,21,2104,12,"DL","N811DZ",1929,"SEA","ATL",252,2182,13,29
2014,5,24,1332,-3,1555,-13,"OO","N216AG",3474,"SEA","LGB",123,965,13,32
2014,5,24,1335,-1,1530,-13,"UA","N497UA",816,"SEA","SFO",93,679,13,35
2014,5,24,1336,-9,1514,-12,"AS","N566AS",362,"SEA","SMF",79,605,13,36
2014,5,24,1337,2,1511,-4,"WN","N340LV",1624,"PDX","OAK",77,543,13,37
2014,5,24,1339,-1,2159,2,"DL","N6712B",182,"SEA","JFK",297,2422,13,39
2014,5,24,1339,-5,1431,-4,"OO","N221SW",5423,"PDX","SEA",37,129,13,39
2014,5,24,1343,-2,1613,-14,"AS","N318AS",123,"SEA","FAI",199,1533,13,43
2014,5,24,1352,-3,2137,-22,"AS","N527AS",2,"SEA","DCA",263,2329,13,52
2014,5,24,1357,-3,1639,9,"AS","N779AS",105,"SEA","ANC",198,1448,13,57
2014,5,24,1400,0,1638,7,"AS","N535AS",512,"SEA","SNA",131,978,14,0
2014,5,24,1400,-5,1614,-6,"AS","N569AS",570,"PDX","LAX",112,834,14,0
2014,5,24,1403,-2,1730,-15,"AS","N614AS",674,"SEA","DEN",133,1024,14,3
2014,5,24,1403,-1,1632,-12,"UA","N39416",1192,"SEA","ANC",186,1448,14,3
2014,5,24,1404,-11,1949,-26,"AA","N3HHAA",125,"SEA","ORD",202,1721,14,4
2014,5,24,1413,13,1631,-4,"WN","N206WN",2585,"PDX","PHX",124,1009,14,13
2014,5,24,1415,-5,1654,-11,"WN","N200WN",364,"PDX","SLC",85,630,14,15
2014,5,24,1416,-2,1631,-18,"B6","N627JB",407,"SEA","LGB",121,965,14,16
2014,5,24,1417,17,1650,0,"WN","N655WN",1829,"SEA","PHX",134,1107,14,17
2014,5,24,1423,18,1751,11,"WN","N254WN",2423,"SEA","DEN",131,1024,14,23
2014,5,24,1424,-6,1657,-1,"AS","N520AS",472,"SEA","LAX",122,954,14,24
2014,5,24,1425,-5,1619,-17,"AS","N513AS",316,"SEA","SFO",97,679,14,25
2014,5,24,1429,-6,1805,0,"F9","N919FR",140,"SEA","DEN",132,1024,14,29
2014,5,24,1439,-1,1733,0,"US","N622AW",2027,"SEA","PHX",149,1107,14,39
2014,5,24,1439,-6,1809,-1,"F9","N207FR",792,"PDX","DEN",130,991,14,39
2014,5,24,1450,25,1647,17,"WN","N720WN",2674,"PDX","LAS",102,763,14,50
2014,5,24,1455,-10,1701,-18,"AS","N433AS",588,"PDX","PSP",115,873,14,55
2014,5,24,1455,-5,1544,-6,"OO","N221SW",5417,"SEA","PDX",31,129,14,55
2014,5,24,1455,55,2212,NA,"UA","N37409",1635,"SEA","IAH",NA,1874,14,55
2014,5,24,1459,-1,1620,-5,"WN","N443WN",2310,"PDX","SMF",68,479,14,59
2014,5,24,1500,5,1650,-10,"WN","N466WN",2076,"SEA","OAK",94,671,15,0
2014,5,24,1505,0,1733,-18,"AS","N556AS",650,"SEA","PHX",132,1107,15,5
2014,5,24,1506,1,1716,-9,"WN","N430WN",3136,"SEA","LAS",113,867,15,6
2014,5,24,1507,-3,1723,-24,"US","N829AW",628,"PDX","PHX",121,1009,15,7
2014,5,24,1510,0,1612,4,"AS","N706AS",67,"SEA","KTN",104,680,15,10
2014,5,24,1510,-3,1702,-20,"UA","N566UA",720,"SEA","SFO",95,679,15,10
2014,5,24,1517,-3,2330,-25,"AS","N440AS",734,"SEA","BOS",292,2496,15,17
2014,5,24,1519,19,1738,3,"VX","N527VA",796,"SEA","LAX",124,954,15,19
2014,5,24,1526,-4,2323,-27,"AS","N403AS",14,"SEA","EWR",280,2402,15,26
2014,5,24,1527,-3,1747,-6,"AS","N795AS",532,"SEA","ONT",124,956,15,27
2014,5,24,1529,-6,1739,-14,"AS","N579AS",596,"SEA","LAS",109,867,15,29
2014,5,24,1537,-13,1752,-15,"AS","N615AS",584,"PDX","SNA",121,859,15,37
2014,5,24,1545,25,2328,3,"WN","N253WN",2369,"SEA","BWI",269,2335,15,45
2014,5,24,1547,-3,1811,-7,"AS","N794AS",542,"SEA","LAX",122,954,15,47
2014,5,24,1559,-1,1753,-5,"AS","N755AS",346,"SEA","OAK",95,671,15,59
2014,5,24,1604,-1,1828,-22,"WN","N7744A",2206,"SEA","PHX",132,1107,16,4
2014,5,24,1607,2,1828,-3,"AS","N524AS",115,"SEA","ANC",186,1448,16,7
2014,5,24,1615,-5,22,-14,"UA","N486UA",536,"SEA","EWR",281,2402,16,15
2014,5,24,1617,-8,1816,-19,"OO","N224AG",3494,"PDX","SBA",107,784,16,17
2014,5,24,1619,-3,1903,-12,"DL","N651DL",817,"SEA","SLC",82,689,16,19
2014,5,24,1626,-4,1827,-12,"OO","N223AG",3462,"PDX","ONT",108,838,16,26
2014,5,24,1630,-6,1905,-15,"DL","N550NW",1194,"PDX","SLC",80,630,16,30
2014,5,24,1634,4,1842,-7,"OO","N632SK",4688,"PDX","LAX",110,834,16,34
2014,5,24,1638,-7,1823,-12,"OO","N935SW",5212,"PDX","SFO",88,550,16,38
2014,5,24,1643,-7,1907,-16,"AS","N462AS",448,"SEA","LAX",121,954,16,43
2014,5,24,1651,-4,1912,-18,"AS","N551AS",514,"SEA","SNA",129,978,16,51
2014,5,24,1651,21,1825,15,"WN","N285WN",522,"SEA","SMF",79,605,16,51
2014,5,24,1653,-7,1847,-13,"VX","N855VA",755,"SEA","SFO",99,679,16,53
2014,5,24,1704,9,1916,1,"WN","N600WN",999,"SEA","LAS",116,867,17,4
2014,5,24,1706,11,1932,9,"DL","N3756",2410,"SEA","LAX",120,954,17,6
2014,5,24,1713,-2,1929,-20,"AS","N609AS",93,"SEA","ANC",184,1448,17,13
2014,5,24,1715,-15,1925,-35,"B6","N643JB",1007,"SEA","LGB",118,965,17,15
2014,5,24,1723,3,2025,4,"DL","N593NW",2237,"SEA","HNL",343,2677,17,23
2014,5,24,1725,5,1920,0,"WN","N255WN",2002,"SEA","SJC",99,697,17,25
2014,5,24,1737,-3,1828,-3,"OO","N284YV",5417,"PDX","SEA",37,129,17,37
2014,5,24,1747,12,1956,1,"AS","N525AS",562,"PDX","LAX",111,834,17,47
2014,5,24,1748,3,2037,-3,"WN","N730SW",2864,"SEA","SLC",89,689,17,48
2014,5,24,1751,-9,1932,-18,"OO","N908SW",5553,"PDX","SFO",84,550,17,51
2014,5,24,1752,82,1945,67,"OO","N746SK",5172,"SEA","SFO",95,679,17,52
2014,5,24,1758,-7,1939,-11,"VX","N843VA",813,"PDX","SFO",86,550,17,58
2014,5,24,1820,-5,2158,-2,"OO","N215AG",3498,"SEA","COS",141,1068,18,20
2014,5,24,1822,17,1,7,"AS","N319AS",26,"SEA","ORD",201,1721,18,22
2014,5,24,1826,-4,2153,13,"AS","N530AS",815,"SEA","LIH",359,2701,18,26
2014,5,24,1829,-1,2033,-9,"AS","N644AS",302,"SEA","SFO",96,679,18,29
2014,5,24,1829,-6,2041,-11,"AS","N612AS",616,"SEA","LAS",110,867,18,29
2014,5,24,1836,6,2108,14,"AS","N552AS",109,"SEA","ANC",187,1448,18,36
2014,5,24,1840,-5,2108,-7,"AS","N627AS",510,"SEA","SNA",132,978,18,40
2014,5,24,1844,-11,2042,-13,"AS","N778AS",620,"PDX","LAS",102,763,18,44
2014,5,24,1845,0,2040,-2,"AS","N708AS",328,"SEA","SJC",100,697,18,45
2014,5,24,1849,-6,2117,-13,"AS","N435AS",498,"SEA","SAN",127,1050,18,49
2014,5,24,1849,-6,2115,-20,"OO","N689CA",4824,"SEA","LAX",117,954,18,49
2014,5,24,1850,-5,2031,-2,"AS","N713AS",370,"SEA","SMF",78,605,18,50
2014,5,24,1851,1,1956,13,"AS","N799AS",69,"SEA","KTN",107,680,18,51
2014,5,24,1857,-8,2111,-18,"OO","N803SK",4610,"SEA","LAS",111,867,18,57
2014,5,24,1858,-2,1956,4,"OO","N284YV",5424,"SEA","PDX",32,129,18,58
2014,5,24,1859,-8,2115,-14,"OO","N825SK",4792,"PDX","LAX",111,834,18,59
2014,5,24,1859,-6,2106,-9,"UA","N482UA",502,"SEA","SFO",96,679,18,59
2014,5,24,1900,10,2128,-2,"AS","N409AS",630,"SEA","PHX",131,1107,19,0
2014,5,24,1900,-5,2236,2,"AS","N519AS",678,"SEA","DEN",130,1024,19,0
2014,5,24,1900,15,2210,15,"AS","N565AS",867,"SEA","OGG",351,2640,19,0
2014,5,24,1905,-10,2133,-18,"UA","N835UA",357,"SEA","LAX",119,954,19,5
2014,5,24,1913,-2,2240,2,"F9","N929FR",794,"PDX","DEN",126,991,19,13
2014,5,24,1918,-12,2247,-11,"F9","N905FR",142,"SEA","DEN",130,1024,19,18
2014,5,24,1928,-2,2246,8,"AS","N566AS",893,"SEA","HNL",358,2677,19,28
2014,5,24,1929,-9,2136,-22,"AS","N557AS",524,"SEA","BUR",114,937,19,29
2014,5,24,1931,-4,2210,4,"AS","N408AS",456,"SEA","LAX",124,954,19,31
2014,5,24,2000,-1,2037,-3,"OO","N563SW",5404,"PDX","RDM",27,116,20,0
2014,5,24,2006,-4,2053,-8,"AS","N796AS",694,"SEA","GEG",35,224,20,6
2014,5,24,2009,-11,2205,-11,"AS","N564AS",226,"SEA","SJC",99,697,20,9
2014,5,24,2011,-4,2256,6,"AS","N754AS",103,"SEA","ANC",205,1448,20,11
2014,5,24,2012,-3,2204,-8,"OO","N216AG",3490,"SEA","FAT",95,748,20,12
2014,5,24,2013,-2,2136,-1,"AS","N797AS",79,"SEA","JNU",128,909,20,13
2014,5,24,2014,20,2141,-1,"UA","N479UA",416,"PDX","SFO",74,550,20,14
2014,5,24,2017,0,2049,-7,"OO","N284YV",5403,"PDX","EUG",24,106,20,17
2014,5,24,2023,28,2158,25,"AS","N516AS",404,"PDX","SJC",83,569,20,23
2014,5,24,2024,9,2257,17,"B6","N586JB",907,"SEA","ANC",194,1448,20,24
2014,5,24,2030,-5,2252,-16,"AS","N583AS",478,"SEA","LAX",121,954,20,30
2014,5,24,2031,21,2309,24,"AS","N453AS",129,"SEA","FAI",201,1533,20,31
2014,5,24,2032,-8,2251,-8,"AS","N464AS",614,"SEA","LAS",112,867,20,32
2014,5,24,2035,-8,2240,-4,"AS","N613AS",300,"SEA","SFO",100,679,20,35
2014,5,24,2037,-6,2307,-11,"AS","N535AS",484,"SEA","SAN",129,1050,20,37
2014,5,24,2040,0,2314,-6,"AS","N581AS",636,"SEA","PHX",132,1107,20,40
2014,5,24,2046,-9,454,-14,"B6","N638JB",1206,"PDX","JFK",283,2454,20,46
2014,5,24,2047,-3,523,-12,"AA","N5CCAA",1070,"SEA","MIA",318,2724,20,47
2014,5,24,2048,-2,2303,-7,"AS","N512AS",598,"PDX","SAN",117,933,20,48
2014,5,24,2104,-1,2322,-16,"AS","N619AS",470,"SEA","LAX",121,954,21,4
2014,5,24,2107,-8,2334,-11,"DL","N3753",1581,"SEA","ANC",186,1448,21,7
2014,5,24,2115,-5,2340,-21,"AS","N461AS",731,"SEA","ANC",190,1448,21,15
2014,5,24,2119,-6,2313,-9,"AS","N614AS",356,"SEA","OAK",94,671,21,19
2014,5,24,2129,0,532,-7,"UA","N14219",1695,"SEA","EWR",282,2402,21,29
2014,5,24,2131,-9,2312,-6,"AS","N568AS",372,"SEA","SMF",79,605,21,31
2014,5,24,2149,-3,558,-12,"AS","N587AS",10,"SEA","MCO",293,2554,21,49
2014,5,24,2217,2,40,0,"AS","N413AS",99,"SEA","ANC",188,1448,22,17
2014,5,24,2218,-2,601,-17,"UA","N33284",1639,"SEA","IAD",261,2306,22,18
2014,5,24,2219,9,617,16,"US","N182UW",624,"SEA","CLT",271,2279,22,19
2014,5,24,2220,5,602,1,"US","N110UW",1930,"PDX","CLT",263,2282,22,20
2014,5,24,2225,-3,2302,-5,"OO","N563SW",5440,"PDX","RDM",28,116,22,25
2014,5,24,2229,59,627,40,"B6","N648JB",264,"SEA","JFK",275,2422,22,29
2014,5,24,2230,0,2336,-2,"OO","N284YV",5437,"PDX","LMT",52,241,22,30
2014,5,24,2233,-2,108,-10,"AS","N402AS",143,"PDX","ANC",196,1542,22,33
2014,5,24,2245,5,502,12,"UA","N37468",1129,"SEA","IAH",237,1874,22,45
2014,5,24,2247,2,654,-9,"B6","N556JB",498,"SEA","BOS",286,2496,22,47
2014,5,24,2247,2,618,-8,"DL","N136DL",825,"SEA","ATL",242,2182,22,47
2014,5,24,2253,-2,651,-18,"DL","N712TW",1542,"SEA","JFK",274,2422,22,53
2014,5,24,2254,-6,2342,-12,"AS","N767AS",698,"SEA","GEG",33,224,22,54
2014,5,24,2301,-9,126,-9,"AS","N556AS",125,"SEA","ANC",189,1448,23,1
2014,5,24,2306,-4,440,-25,"UA","N75410",1075,"SEA","ORD",194,1721,23,6
2014,5,24,2313,-2,147,-5,"AS","N579AS",127,"SEA","FAI",200,1533,23,13
2014,5,24,2338,-2,515,-5,"AA","N3CFAA",1230,"SEA","DFW",203,1660,23,38
2014,5,24,2345,-10,522,-23,"AA","N3HKAA",2486,"SEA","ORD",198,1721,23,45
2014,5,24,2345,-2,557,2,"UA","N53442",1609,"PDX","IAH",229,1825,23,45
2014,5,24,2348,-11,553,-10,"UA","N536UA",514,"SEA","IAH",222,1874,23,48
2014,5,24,NA,NA,NA,NA,"B6","N598JB",464,"SEA","JFK",NA,2422,NA,NA
2014,5,25,16,-4,802,-14,"US","N507AY",1818,"SEA","CLT",264,2279,0,16
2014,5,25,29,49,601,41,"AA","N3BFAA",1230,"SEA","DFW",197,1660,0,29
2014,5,25,508,-7,748,-13,"US","N626AW",649,"SEA","PHX",136,1107,5,8
2014,5,25,522,2,743,-11,"US","N651AW",602,"PDX","PHX",121,1009,5,22
2014,5,25,524,-6,909,-1,"UA","N37281",1126,"SEA","DEN",141,1024,5,24
2014,5,25,530,0,1027,-16,"DL","N3764D",665,"SEA","MSP",161,1399,5,30
2014,5,25,530,-5,852,-12,"UA","N492UA",338,"PDX","DEN",124,991,5,30
2014,5,25,549,-11,927,0,"F9","N216FR",796,"PDX","DEN",139,991,5,49
2014,5,25,549,-11,810,-15,"OO","N632SK",4692,"PDX","LAX",113,834,5,49
2014,5,25,549,-6,1402,-22,"UA","N73291",1082,"PDX","EWR",298,2434,5,49
2014,5,25,550,-10,1358,-37,"UA","N403UA",475,"SEA","EWR",293,2402,5,50
2014,5,25,555,-10,932,-7,"F9","N920FR",144,"SEA","DEN",134,1024,5,55
2014,5,25,555,0,1220,8,"UA","N39418",1101,"SEA","IAH",238,1874,5,55
2014,5,25,556,-4,814,-16,"AS","N306AS",81,"SEA","ANC",186,1448,5,56
2014,5,25,600,0,935,0,"WN","N492WN",2273,"SEA","DEN",133,1024,6,0
2014,5,25,602,-3,808,3,"AS","N786AS",200,"SEA","SJC",104,697,6,2
2014,5,25,603,3,845,-9,"DL","N3745B",1634,"SEA","SLC",85,689,6,3
2014,5,25,603,3,1212,4,"UA","N840UA",655,"PDX","IAH",232,1825,6,3
2014,5,25,605,5,745,0,"AS","N791AS",406,"PDX","SJC",82,569,6,5
2014,5,25,606,-4,804,-4,"AS","N563AS",342,"SEA","OAK",99,671,6,6
2014,5,25,612,2,844,0,"AS","N538AS",476,"SEA","SAN",133,1050,6,12
2014,5,25,617,0,837,-11,"AS","N442AS",454,"SEA","LAX",122,954,6,17
2014,5,25,617,-3,1204,-17,"UA","N468UA",732,"SEA","ORD",203,1721,6,17
2014,5,25,621,-9,853,-2,"AS","N320AS",558,"PDX","LAX",112,834,6,21
2014,5,25,623,-7,822,-23,"OO","N227AG",3456,"PDX","BUR",104,817,6,23
2014,5,25,624,-6,1354,-13,"DL","N3773D",1156,"PDX","ATL",254,2172,6,24
2014,5,25,625,-6,845,-20,"B6","N633JB",1207,"SEA","LGB",124,965,6,25
2014,5,25,626,-4,1006,-9,"WN","N616SW",1152,"SEA","ABQ",145,1180,6,26
2014,5,25,627,-3,1400,-13,"DL","N651DL",108,"SEA","ATL",251,2182,6,27
2014,5,25,631,-9,841,-21,"AS","N323AS",232,"PDX","SAN",117,933,6,31
2014,5,25,640,-5,841,-17,"OO","N219AG",3460,"PDX","ONT",110,838,6,40
2014,5,25,642,-3,918,-7,"OO","N187PQ",4625,"SEA","LAX",129,954,6,42
2014,5,25,646,-4,1234,-15,"AS","N419AS",662,"SEA","DFW",202,1660,6,46
2014,5,25,646,-4,1208,0,"DL","N582NW",2090,"PDX","MSP",188,1426,6,46
2014,5,25,649,-1,1152,-17,"AS","N461AS",36,"SEA","MSP",167,1399,6,49
2014,5,25,651,-9,912,-13,"OO","N823SK",4579,"SEA","LAS",118,867,6,51
2014,5,25,652,-8,1515,-25,"AA","N3KPAA",236,"SEA","JFK",299,2422,6,52
2014,5,25,656,-4,951,-9,"AS","N318AS",724,"SEA","SLC",88,689,6,56
2014,5,25,656,-4,1522,5,"DL","N707TW",418,"SEA","JFK",299,2422,6,56
2014,5,25,657,-8,912,-15,"AS","N523AS",608,"SEA","LAS",118,867,6,57
2014,5,25,657,-3,1158,-22,"DL","N581NW",2567,"SEA","MSP",164,1399,6,57
2014,5,25,658,1,1038,8,"AS","N593AS",676,"SEA","DEN",134,1024,6,58
2014,5,25,659,-6,909,-15,"B6","N821JB",1121,"PDX","LGB",114,846,6,59
2014,5,25,659,-6,935,-5,"VX","N623VA",784,"SEA","LAX",131,954,6,59
2014,5,25,700,-5,914,-11,"AS","N615AS",582,"PDX","SNA",121,859,7,0
2014,5,25,701,-9,934,-11,"AS","N548AS",240,"SEA","SAN",132,1050,7,1
2014,5,25,702,-3,933,-3,"AS","N303AS",466,"SEA","LAX",124,954,7,2
2014,5,25,702,-6,1535,5,"DL","N3752",400,"PDX","JFK",304,2454,7,2
2014,5,25,705,-5,1257,-3,"AA","N3CLAA",2218,"PDX","ORD",213,1739,7,5
2014,5,25,706,1,1246,-9,"AA","N200AA",1458,"PDX","DFW",198,1616,7,6
2014,5,25,708,-2,911,0,"AS","N558AS",334,"SEA","SJC",105,697,7,8
2014,5,25,709,-6,919,-5,"AS","N309AS",222,"SEA","SFO",105,679,7,9
2014,5,25,709,-1,906,-8,"AS","N618AS",626,"PDX","LAS",100,763,7,9
2014,5,25,710,40,1249,19,"WN","N8622A",1866,"SEA","MDW",205,1733,7,10
2014,5,25,711,-9,1310,-5,"AA","N3EFAA",1308,"SEA","DFW",211,1660,7,11
2014,5,25,713,-2,1524,-12,"B6","N586JB",998,"SEA","BOS",289,2496,7,13
2014,5,25,713,-7,1009,-13,"DL","N3753",2397,"SEA","SLC",85,689,7,13
2014,5,25,714,-4,1333,-2,"UA","N77525",1193,"SEA","IAH",235,1874,7,14
2014,5,25,715,0,1020,15,"AS","N596AS",833,"PDX","HNL",352,2603,7,15
2014,5,25,721,-4,940,-10,"AS","N778AS",530,"SEA","ONT",124,956,7,21
2014,5,25,722,-3,902,-2,"AS","N537AS",805,"SEA","SMF",80,605,7,22
2014,5,25,724,-6,1435,-7,"DL","N585NW",822,"SEA","DTW",226,1927,7,24
2014,5,25,728,-2,823,-6,"AS","N762AS",65,"SEA","KTN",96,680,7,28
2014,5,25,730,-5,1508,-10,"DL","N179DN",128,"SEA","ATL",256,2182,7,30
2014,5,25,733,-12,932,-22,"OO","N225AG",3486,"PDX","BOI",49,344,7,33
2014,5,25,736,-4,917,-12,"AS","N756AS",244,"PDX","SFO",86,550,7,36
2014,5,25,736,1,1108,-7,"WN","N694SW",1884,"PDX","ABQ",137,1111,7,36
2014,5,25,744,15,834,11,"OO","N563SW",5379,"PDX","SEA",37,129,7,44
2014,5,25,745,-5,1021,-12,"AS","N769AS",634,"SEA","PHX",138,1107,7,45
2014,5,25,750,-5,1009,-4,"AS","N626AS",522,"SEA","BUR",121,937,7,50
2014,5,25,753,-2,909,-11,"AS","N763AS",61,"SEA","JNU",123,909,7,53
2014,5,25,753,-7,1010,-8,"AS","N754AS",568,"PDX","LAX",116,834,7,53
2014,5,25,754,-6,1026,-10,"AS","N453AS",458,"SEA","LAX",124,954,7,54
2014,5,25,754,-6,1133,2,"F9","N923FR",146,"SEA","DEN",138,1024,7,54
2014,5,25,756,-4,1622,-7,"AS","N514AS",18,"SEA","MCO",305,2554,7,56
2014,5,25,756,-9,956,0,"UA","N39728",1599,"PDX","SFO",85,550,7,56
2014,5,25,758,-2,1547,-10,"UA","N580UA",250,"PDX","IAD",270,2327,7,58
2014,5,25,800,0,1549,-21,"AS","N594AS",4,"SEA","DCA",270,2329,8,0
2014,5,25,800,0,1547,-11,"UA","N521UA",511,"SEA","IAD",266,2306,8,0
2014,5,25,804,-1,1037,5,"AS","N611AS",83,"SEA","ANC",191,1448,8,4
2014,5,25,805,-5,1550,-10,"AS","N459AS",742,"SEA","ATL",259,2182,8,5
2014,5,25,807,-8,1017,-17,"AS","N588AS",600,"SEA","LAS",113,867,8,7
2014,5,25,808,-2,1340,5,"WN","N654SW",2252,"PDX","MCI",193,1482,8,8
2014,5,25,810,-5,1609,-13,"US","N650AW",669,"PDX","PHL",282,2406,8,10
2014,5,25,812,2,1620,2,"US","N558UW",798,"SEA","PHL",277,2378,8,12
2014,5,25,818,-6,1359,-21,"UA","N39297",1464,"PDX","ORD",203,1739,8,18
2014,5,25,822,-8,1413,-17,"AA","N3FHAA",1236,"SEA","ORD",205,1721,8,22
2014,5,25,822,-8,1100,-19,"US","N194UW",536,"SEA","PHX",135,1107,8,22
2014,5,25,822,-3,1415,-13,"UA","N39416",1087,"SEA","ORD",205,1721,8,22
2014,5,25,828,-2,1413,-7,"AA","N4XFAA",1220,"PDX","DFW",200,1616,8,28
2014,5,25,828,-2,1138,3,"AS","N577AS",861,"SEA","OGG",351,2640,8,28
2014,5,25,829,-1,1419,-6,"AS","N307AS",28,"SEA","ORD",205,1721,8,29
2014,5,25,831,-9,1717,-6,"AS","N530AS",38,"SEA","FLL",327,2717,8,31
2014,5,25,831,-9,1040,-7,"AS","N767AS",382,"SEA","SFO",102,679,8,31
2014,5,25,835,-10,1216,31,"HA","N380HA",21,"SEA","HNL",373,2677,8,35
2014,5,25,837,2,1630,-9,"AS","N423AS",32,"SEA","PHL",277,2378,8,37
2014,5,25,847,-1,932,-6,"OO","N563SW",5411,"SEA","PDX",30,129,8,47
2014,5,25,852,-3,1352,-15,"DL","N593NW",1950,"SEA","MSP",163,1399,8,52
2014,5,25,853,-7,1439,-16,"AA","N3FGAA",312,"SEA","DFW",205,1660,8,53
2014,5,25,855,0,1626,-8,"DL","N819DN",2505,"PDX","ATL",258,2172,8,55
2014,5,25,856,-4,957,3,"OO","N221SW",5428,"PDX","SEA",37,129,8,56
2014,5,25,857,-3,1123,-2,"AS","N614AS",85,"SEA","ANC",189,1448,8,57
2014,5,25,857,-3,1136,3,"AS","N525AS",502,"SEA","SNA",134,978,8,57
2014,5,25,857,-3,1215,6,"AS","N534AS",875,"SEA","LIH",362,2701,8,57
2014,5,25,900,-5,1436,-14,"WN","N551WN",2578,"SEA","MKE",201,1694,9,0
2014,5,25,901,-2,1043,-13,"UA","N18223",1135,"PDX","SFO",88,550,9,1
2014,5,25,904,-1,1709,-18,"AS","N433AS",8,"SEA","EWR",284,2402,9,4
2014,5,25,904,-11,1133,-12,"AS","N625AS",554,"SEA","PSP",130,987,9,4
2014,5,25,913,-2,1139,-26,"OO","N223AG",3466,"PDX","TUS",133,1119,9,13
2014,5,25,914,-6,1751,6,"AS","N513AS",30,"PDX","BOS",306,2537,9,14
2014,5,25,926,-9,1137,-15,"AS","N529AS",602,"SEA","LAS",115,867,9,26
2014,5,25,932,-3,1757,-13,"AS","N524AS",12,"SEA","BOS",303,2496,9,32
2014,5,25,933,-2,1726,-14,"AS","N569AS",764,"PDX","DCA",281,2350,9,33
2014,5,25,942,12,1203,0,"AS","N506AS",640,"PDX","PHX",127,1009,9,42
2014,5,25,945,-5,1217,-13,"AS","N564AS",238,"SEA","SAN",136,1050,9,45
2014,5,25,950,0,1202,-13,"WN","N713SW",2019,"SEA","LAS",117,867,9,50
2014,5,25,950,-3,1154,-12,"UA","N810UA",698,"SEA","SFO",103,679,9,50
2014,5,25,953,-2,1223,-10,"AS","N607AS",131,"PDX","ANC",196,1542,9,53
2014,5,25,953,-2,1208,8,"VX","N523VA",753,"SEA","SFO",116,679,9,53
2014,5,25,959,-6,1738,-12,"AS","N435AS",752,"PDX","ATL",266,2172,9,59
2014,5,25,1000,-5,1218,-11,"OO","N549CA",4804,"SEA","LAS",116,867,10,0
2014,5,25,1006,1,1205,6,"AS","N581AS",344,"SEA","OAK",99,671,10,6
2014,5,25,1007,-8,1636,32,"AS","N408AS",654,"PDX","DFW",247,1616,10,7
2014,5,25,1009,74,1235,67,"US","N649AW",507,"PDX","PHX",131,1009,10,9
2014,5,25,1009,-5,1247,-11,"DL","N320US",642,"PDX","SLC",82,630,10,9
2014,5,25,1013,-2,1240,-10,"AS","N518AS",87,"SEA","ANC",186,1448,10,13
2014,5,25,1013,-7,1631,-2,"AS","N413AS",730,"SEA","IAH",233,1874,10,13
2014,5,25,1014,-6,1105,-9,"AS","N795AS",179,"SEA","KTN",95,680,10,14
2014,5,25,1016,3,1241,-8,"OO","N689CA",4802,"SEA","LAX",122,954,10,16
2014,5,25,1021,-4,1624,-6,"AS","N612AS",686,"PDX","ORD",221,1739,10,21
2014,5,25,1021,21,1347,52,"HA","N390HA",29,"SEA","OGG",361,2640,10,21
2014,5,25,1022,-3,1125,10,"OO","N221SW",5325,"SEA","PDX",35,129,10,22
2014,5,25,1026,-4,1550,1,"AS","N464AS",758,"SEA","MCI",183,1489,10,26
2014,5,25,1027,-8,1409,10,"F9","N207FR",788,"PDX","DEN",147,991,10,27
2014,5,25,1029,-6,1614,-16,"WN","N787SA",2098,"SEA","MDW",208,1733,10,29
2014,5,25,1030,0,1253,-7,"AS","N796AS",452,"SEA","LAX",124,954,10,30
2014,5,25,1030,13,1312,2,"DL","N6709",710,"SEA","SLC",85,689,10,30
2014,5,25,1031,-4,1251,-1,"AS","N584AS",586,"SEA","LAS",114,867,10,31
2014,5,25,1031,-9,1304,-21,"WN","N7713A",3080,"PDX","SLC",82,630,10,31
2014,5,25,1032,2,1402,31,"AS","N557AS",843,"SEA","KOA",365,2688,10,32
2014,5,25,1034,-3,1417,8,"F9","N219FR",138,"SEA","DEN",141,1024,10,34
2014,5,25,1034,-11,1251,-13,"OO","N216AG",3482,"SEA","SBA",118,908,10,34
2014,5,25,1039,-11,1242,-14,"AS","N613AS",310,"SEA","SFO",103,679,10,39
2014,5,25,1042,17,1422,32,"WN","N290WN",1324,"PDX","DEN",142,991,10,42
2014,5,25,1043,-4,1303,-5,"OO","N608SK",4787,"PDX","LAX",116,834,10,43
2014,5,25,1044,-6,1249,-6,"WN","N249WN",3397,"PDX","LAS",106,763,10,44
